,product_bought,Review-AverageRating,DisplayPrice-Amount,ListPrice-Amount,age_sender,diff_age,ratio_recommender,ratio_costumer
2720,0,5.0,94.99,94.99,17,5,0.2972972972972973,0.5
3596,1,4.9,19.99,19.99,23,1,0.4054054054054054,0.5
3580,1,5.0,14.99,19.99,20,2,0.2702702702702703,0.5
3443,1,4.2,20.99,20.99,19,3,0.5405405405405406,0.5
2644,1,4.3,29.99,29.99,31,9,0.1891891891891892,0.5
6639,0,0.0,24.99,24.99,37,15,0.40540540540540543,0.5
6897,1,4.0,24.99,34.99,27,5,0.32432432432432434,0.5
5713,1,4.5,16.99,27.99,39,17,0.3783783783783784,0.5
6411,1,4.2,139.99,139.99,20,17,0.2702702702702703,0.6956521739130435
5614,1,4.6,21.99,21.99,28,9,0.32432432432432434,0.6956521739130435
1550,1,4.5,3.99,3.99,36,1,0.3783783783783784,0.6956521739130435
5331,1,4.5,9.99,9.99,36,1,0.37837837837837834,0.6956521739130435
214,0,4.8,39.99,39.99,33,4,0.37837837837837834,0.6956521739130435
6129,1,0.0,79.99,79.99,39,2,0.3513513513513513,0.6956521739130435
6250,1,4.6,4.99,4.99,41,4,0.4594594594594595,0.6956521739130435
6880,0,3.0,26.99,29.99,26,11,0.4054054054054054,0.6956521739130435
5876,0,5.0,94.99,94.99,23,14,0.4054054054054054,0.6956521739130435
2872,1,4.5,7.99,7.99,18,19,0.4864864864864865,0.6956521739130435
182,1,4.7,29.99,29.99,38,1,0.43243243243243246,0.6956521739130435
4146,1,4.2,349.99,349.99,24,13,0.3513513513513513,0.6956521739130435
965,0,0.0,21.99,21.99,35,2,0.2702702702702703,0.6956521739130435
1353,1,4.7,39.99,49.99,30,7,0.35135135135135137,0.6956521739130435
2590,0,0.0,74.99,74.99,39,2,0.37837837837837834,0.6956521739130435
2276,0,4.6,45.99,64.99,37,0,0.2162162162162162,0.6956521739130435
4396,0,3.0,69.99,69.99,29,8,0.3513513513513513,0.6956521739130435
3791,1,3.8,19.99,19.99,34,3,0.2972972972972973,0.6956521739130435
2715,1,5.0,14.99,19.99,17,20,0.48648648648648646,0.6956521739130435
1834,1,4.6,4.99,4.99,36,1,0.3513513513513513,0.6956521739130435
4855,1,4.7,24.99,24.99,28,9,0.32432432432432434,0.6956521739130435
4415,1,4.7,7.99,7.99,23,14,0.48648648648648646,0.6956521739130435
4336,1,4.5,294.99,294.99,44,7,0.45945945945945954,0.6956521739130435
3610,0,0.0,74.99,74.99,24,5,0.4594594594594595,0.55
381,1,4.5,99.99,99.99,30,1,0.32432432432432434,0.55
1635,1,4.5,14.99,14.99,27,2,0.45945945945945954,0.55
5358,0,4.7,9.99,9.99,28,1,0.40540540540540543,0.55
3320,0,0.0,34.99,54.99,17,12,0.35135135135135137,0.55
5117,0,5.0,16.99,17.99,17,12,0.4594594594594595,0.55
46,1,4.5,69.99,69.99,27,2,0.45945945945945943,0.55
1144,1,4.5,99.99,99.99,25,4,0.5675675675675677,0.55
1067,1,0.0,16.99,16.99,30,1,0.45945945945945954,0.55
238,0,3.2,29.99,29.99,28,1,0.37837837837837834,0.55
1559,0,4.4,39.99,39.99,27,2,0.35135135135135137,0.55
4050,1,4.6,12.99,12.99,40,11,0.4864864864864865,0.55
3966,1,5.0,16.99,17.99,25,4,0.5405405405405406,0.55
6206,1,4.2,9.99,17.99,38,9,0.43243243243243246,0.55
2925,1,4.0,899.99,899.99,21,8,0.3783783783783784,0.55
438,0,4.4,2.99,2.99,24,5,0.3513513513513513,0.55
5862,1,4.6,17.99,17.99,17,12,0.5675675675675677,0.55
5348,1,5.0,46.99,46.99,36,7,0.3783783783783784,0.55
2419,0,0.0,109.99,109.99,24,5,0.40540540540540543,0.55
587,0,0.0,24.99,24.99,21,8,0.4054054054054054,0.55
5071,0,4.6,4.99,4.99,30,13,0.2162162162162162,0.6111111111111112
6460,0,4.5,38.99,44.99,34,17,0.35135135135135137,0.6111111111111112
50,1,4.4,3.99,3.99,33,16,0.5945945945945945,0.6111111111111112
3569,0,0.0,69.99,69.99,45,28,0.45945945945945943,0.6111111111111112
202,1,4.6,8.99,8.99,29,12,0.4864864864864865,0.6111111111111112
803,1,4.3,49.99,64.99,44,27,0.4324324324324324,0.6111111111111112
2553,0,4.25,12.99,14.99,32,15,0.40540540540540543,0.6111111111111112
3539,1,4.6,9.99,9.99,29,12,0.2972972972972973,0.6111111111111112
6107,1,3.0,99.99,99.99,16,1,0.5135135135135136,0.6111111111111112
1128,1,4.8,34.99,34.99,25,8,0.37837837837837834,0.6111111111111112
5219,0,0.0,19.99,19.99,45,28,0.45945945945945943,0.6111111111111112
5850,1,5.0,124.99,124.99,39,22,0.43243243243243246,0.6111111111111112
5712,0,4.6,29.99,29.99,29,12,0.4594594594594595,0.6111111111111112
4943,0,0.0,11.99,11.99,34,17,0.4594594594594595,0.6111111111111112
322,1,4.4,59.99,59.99,29,12,0.4594594594594595,0.6111111111111112
2717,1,3.8,69.99,69.99,25,8,0.5405405405405406,0.6111111111111112
731,1,4.5,17.99,17.99,31,14,0.2162162162162162,0.6111111111111112
2412,1,4.6,9.99,9.99,43,26,0.40540540540540543,0.6111111111111112
6143,1,5.0,124.99,124.99,33,2,0.5945945945945945,0.6451612903225806
5813,1,4.5,34.99,34.99,20,11,0.5135135135135136,0.6451612903225806
3244,0,0.0,21.99,21.99,18,13,0.37837837837837834,0.6451612903225806
5830,1,0.0,29.99,29.99,17,14,0.2972972972972973,0.6451612903225806
5101,1,4.6,11.99,14.99,40,9,0.40540540540540543,0.6451612903225806
3168,1,4.5,174.99,174.99,40,9,0.40540540540540543,0.6451612903225806
894,1,4.7,7.99,7.99,20,11,0.5135135135135136,0.6451612903225806
4661,1,4.6,45.99,64.99,38,7,0.32432432432432434,0.6451612903225806
3312,0,4.5,17.99,17.99,36,5,0.24324324324324328,0.6451612903225806
1205,0,5.0,7.99,7.99,27,4,0.3783783783783784,0.6451612903225806
1669,1,4.5,7.99,7.99,24,7,0.40540540540540543,0.6451612903225806
3186,1,4.4,64.99,64.99,37,6,0.4594594594594595,0.6451612903225806
4947,1,4.7,9.99,9.99,45,14,0.29729729729729726,0.6451612903225806
6944,0,4.3,29.99,29.99,45,14,0.4054054054054054,0.6451612903225806
3529,1,4.8,6.0,9.99,35,4,0.37837837837837834,0.6451612903225806
3711,0,4.5,99.99,99.99,43,12,0.40540540540540543,0.6451612903225806
6433,0,4.6,109.99,109.99,45,14,0.29729729729729726,0.6451612903225806
41,1,3.8,59.99,98.99,33,2,0.5945945945945945,0.6451612903225806
3883,0,4.8,12.99,12.99,32,1,0.5405405405405406,0.6451612903225806
4352,1,4.3,54.99,54.99,26,5,0.35135135135135137,0.6451612903225806
1975,1,4.4,19.99,19.99,29,2,0.5675675675675675,0.6451612903225806
4216,1,5.0,3.99,3.99,38,7,0.32432432432432434,0.6451612903225806
5187,0,0.0,94.99,94.99,31,0,0.2972972972972973,0.6451612903225806
1396,0,3.6,12.99,12.99,16,15,0.5135135135135136,0.6451612903225806
6310,1,4.5,19.99,19.99,31,0,0.2972972972972973,0.6451612903225806
6502,1,4.7,29.99,29.99,26,5,0.43243243243243246,0.6451612903225806
2698,1,3.8,69.99,69.99,17,14,0.4324324324324324,0.6451612903225806
3983,0,0.0,54.99,54.99,32,1,0.35135135135135137,0.6451612903225806
1632,1,4.2,20.99,20.99,17,14,0.5135135135135135,0.6451612903225806
3998,1,5.0,124.99,124.99,30,1,0.5945945945945946,0.6451612903225806
2077,0,4.1,19.99,24.99,27,4,0.43243243243243246,0.6451612903225806
2056,0,5.0,54.99,64.99,20,1,0.2702702702702703,0.5555555555555556
3223,1,4.4,49.99,49.99,37,16,0.5135135135135135,0.5555555555555556
5978,1,4.6,14.99,14.99,27,6,0.48648648648648646,0.5555555555555556
5120,0,4.7,19.99,19.99,29,8,0.35135135135135137,0.5555555555555556
6131,1,4.3,12.99,19.99,17,4,0.35135135135135137,0.5555555555555556
2282,0,5.0,74.99,74.99,27,6,0.35135135135135137,0.5555555555555556
756,0,4.6,9.99,9.99,36,15,0.3783783783783784,0.5555555555555556
3110,1,4.4,29.99,29.99,25,4,0.37837837837837834,0.5555555555555556
2204,1,4.5,4.99,4.99,32,11,0.45945945945945954,0.5555555555555556
643,0,5.0,44.99,44.99,16,5,0.45945945945945943,0.5555555555555556
5879,0,4.7,6.99,6.99,29,8,0.4054054054054054,0.5555555555555556
3849,1,4.4,11.99,11.99,26,5,0.4594594594594595,0.5555555555555556
4495,0,4.5,19.99,19.99,29,8,0.4594594594594595,0.5555555555555556
236,0,4.1,11.99,11.99,27,6,0.24324324324324328,0.5555555555555556
1614,1,4.4,3.49,3.49,20,1,0.3243243243243243,0.5555555555555556
5041,1,4.7,5.99,7.99,31,10,0.2972972972972973,0.5555555555555556
4516,1,0.0,99.99,99.99,44,23,0.24324324324324326,0.5555555555555556
1427,1,4.5,17.99,17.99,34,13,0.3243243243243243,0.5555555555555556
5310,0,4.5,39.99,39.99,40,22,0.40540540540540543,0.625
5500,0,0.0,19.99,19.99,45,27,0.29729729729729726,0.625
2603,1,4.8,7.99,7.99,45,27,0.3783783783783784,0.625
27,1,4.6,24.99,24.99,19,1,0.3783783783783784,0.625
1093,1,4.4,19.99,19.99,24,6,0.43243243243243246,0.625
2566,1,4.7,11.99,11.99,42,24,0.4594594594594595,0.625
5637,0,4.0,29.99,29.99,36,18,0.3783783783783784,0.625
541,1,4.5,9.99,9.99,29,11,0.2972972972972973,0.625
1142,1,4.2,19.99,19.99,27,9,0.35135135135135137,0.625
2402,1,4.5,11.99,15.99,28,10,0.32432432432432434,0.625
5798,0,4.1,17.99,17.99,18,0,0.29729729729729726,0.625
4968,1,5.0,49.99,49.99,29,11,0.3513513513513513,0.625
4338,0,0.0,66.99,66.99,35,17,0.4594594594594595,0.625
1795,0,0.0,69.99,69.99,29,11,0.4864864864864865,0.625
4760,1,4.8,19.99,19.99,18,0,0.2702702702702703,0.625
2340,1,4.8,7.99,12.99,17,1,0.5675675675675677,0.625
2184,1,4.0,29.99,29.99,44,5,0.32432432432432434,0.7619047619047619
3917,1,4.6,14.99,14.99,26,13,0.21621621621621623,0.7619047619047619
1028,0,4.3,29.99,29.99,26,13,0.32432432432432434,0.7619047619047619
1123,0,4.8,64.99,64.99,36,3,0.3513513513513513,0.7619047619047619
4773,1,5.0,4.99,4.99,17,22,0.5135135135135135,0.7619047619047619
5362,1,4.3,29.99,29.99,24,15,0.6216216216216217,0.7619047619047619
1026,1,4.2,19.99,19.99,27,12,0.5405405405405406,0.7619047619047619
1965,1,4.1,21.99,27.99,42,3,0.4324324324324324,0.7619047619047619
5421,1,4.6,79.99,79.99,27,12,0.48648648648648646,0.7619047619047619
5129,1,4.9,37.99,37.99,27,12,0.48648648648648646,0.7619047619047619
1494,0,4.6,4.99,4.99,32,7,0.35135135135135137,0.7619047619047619
3255,1,5.0,9.99,9.99,32,7,0.35135135135135137,0.7619047619047619
5967,1,4.0,14.99,14.99,26,13,0.43243243243243246,0.7619047619047619
3510,1,4.5,13.99,13.99,43,4,0.32432432432432434,0.7619047619047619
3035,0,4.1,69.99,69.99,33,6,0.5135135135135136,0.7619047619047619
6370,1,4.9,11.99,11.99,21,18,0.3783783783783784,0.7619047619047619
5016,1,4.5,6.99,6.99,45,6,0.3783783783783784,0.7619047619047619
6203,0,0.0,16.99,16.99,22,17,0.37837837837837834,0.7619047619047619
3919,1,4.6,9.99,9.99,26,13,0.2702702702702703,0.7619047619047619
4110,1,4.6,16.99,16.99,23,16,0.48648648648648646,0.7619047619047619
3208,1,4.4,59.99,59.99,27,12,0.2972972972972973,0.7619047619047619
6194,0,0.0,89.99,89.99,38,1,0.24324324324324323,0.7058823529411765
5298,1,4.8,14.99,14.99,39,2,0.16216216216216217,0.7058823529411765
2268,1,0.0,89.99,89.99,27,10,0.24324324324324328,0.7058823529411765
1535,1,4.4,24.99,24.99,29,8,0.2972972972972973,0.7058823529411765
4780,0,0.0,49.99,49.99,33,4,0.5135135135135136,0.7058823529411765
2445,1,4.7,4.49,4.49,31,6,0.43243243243243246,0.7058823529411765
2748,0,4.6,12.99,12.99,22,15,0.40540540540540543,0.7058823529411765
6426,1,4.9,149.99,149.99,29,8,0.4594594594594595,0.7058823529411765
6440,1,4.0,29.99,29.99,45,8,0.4054054054054054,0.7058823529411765
1025,1,4.7,64.99,64.99,26,11,0.43243243243243246,0.7058823529411765
6427,1,0.0,69.99,69.99,37,0,0.4864864864864865,0.7058823529411765
5690,1,5.0,39.99,39.99,33,4,0.16216216216216217,0.7058823529411765
3638,1,5.0,16.99,17.99,33,4,0.5945945945945945,0.7058823529411765
1904,0,4.3,29.99,29.99,27,10,0.45945945945945954,0.7058823529411765
6361,0,4.5,6.99,6.99,38,1,0.32432432432432434,0.7058823529411765
734,1,4.8,9.99,9.99,30,7,0.40540540540540543,0.7058823529411765
6244,1,4.0,29.99,29.99,25,12,0.5405405405405406,0.7058823529411765
3537,1,4.5,38.99,44.99,44,15,0.5675675675675677,0.7142857142857143
6914,1,4.6,69.99,69.99,21,8,0.32432432432432434,0.7142857142857143
3742,1,4.9,19.99,19.99,28,1,0.32432432432432434,0.7142857142857143
5221,1,4.4,59.99,59.99,29,0,0.3513513513513513,0.7142857142857143
1227,1,4.8,14.99,14.99,42,13,0.4594594594594595,0.7142857142857143
3550,0,0.0,34.99,34.99,19,10,0.4594594594594595,0.7142857142857143
1823,0,4.6,24.99,24.99,36,7,0.3783783783783784,0.7142857142857143
4035,0,0.0,59.99,59.99,18,11,0.4324324324324324,0.7142857142857143
5590,0,4.6,29.99,29.99,29,0,0.4054054054054054,0.7142857142857143
2868,1,4.7,19.99,19.99,45,16,0.29729729729729726,0.7142857142857143
1626,1,4.5,14.99,17.99,19,10,0.5405405405405406,0.7142857142857143
1990,1,3.8,14.99,14.99,44,15,0.4324324324324324,0.7142857142857143
5954,1,5.0,4.99,6.99,38,9,0.4054054054054054,0.7142857142857143
6317,1,4.5,16.99,19.99,17,12,0.5135135135135135,0.7142857142857143
2597,0,0.0,239.99,239.99,29,0,0.2972972972972973,0.7142857142857143
6447,0,0.0,21.99,21.99,18,11,0.2702702702702703,0.7142857142857143
4288,1,4.4,2.99,2.99,37,8,0.5135135135135135,0.7142857142857143
907,1,4.8,39.99,39.99,39,10,0.37837837837837834,0.7142857142857143
181,1,4.6,69.99,69.99,27,2,0.4864864864864865,0.7142857142857143
1903,1,4.7,59.99,98.99,35,6,0.3243243243243243,0.7142857142857143
5675,1,4.6,19.99,27.99,27,2,0.35135135135135137,0.7142857142857143
2602,0,0.0,66.99,66.99,18,27,0.2972972972972973,0.5769230769230769
4820,1,4.6,89.99,89.99,26,19,0.35135135135135137,0.5769230769230769
1863,0,3.8,39.99,44.99,26,19,0.43243243243243246,0.5769230769230769
95,1,4.6,39.99,54.99,36,9,0.2702702702702703,0.5769230769230769
3054,0,4.5,13.99,13.99,34,11,0.4594594594594595,0.5769230769230769
5992,0,0.0,69.99,69.99,28,17,0.4324324324324324,0.5769230769230769
3266,1,0.0,34.99,54.99,36,9,0.2702702702702703,0.5769230769230769
4347,1,5.0,17.99,17.99,42,3,0.32432432432432434,0.5769230769230769
2186,0,3.2,29.99,29.99,17,28,0.29729729729729726,0.5769230769230769
2295,1,5.0,17.99,17.99,32,13,0.40540540540540543,0.5769230769230769
5155,1,4.7,3.49,3.49,29,16,0.3513513513513513,0.5769230769230769
2037,0,4.7,69.99,69.99,45,0,0.5135135135135135,0.5769230769230769
5031,1,4.3,19.99,19.99,33,12,0.40540540540540543,0.5769230769230769
1485,1,4.3,3.99,3.99,44,1,0.5675675675675677,0.5769230769230769
3240,1,4.5,16.99,27.99,33,12,0.5135135135135136,0.5769230769230769
6084,1,4.7,4.49,4.49,29,16,0.4594594594594595,0.5769230769230769
6731,1,5.0,79.99,79.99,29,16,0.4594594594594595,0.5769230769230769
6401,0,0.0,69.99,69.99,31,14,0.2162162162162162,0.5769230769230769
3765,0,4.6,17.99,17.99,28,17,0.45945945945945954,0.5769230769230769
2880,1,4.7,29.99,29.99,25,20,0.5675675675675677,0.5769230769230769
3698,0,0.0,54.99,54.99,20,25,0.2702702702702703,0.5769230769230769
6465,1,0.0,54.99,54.99,28,17,0.37837837837837834,0.5769230769230769
2180,0,0.0,39.99,39.99,28,17,0.4324324324324324,0.5769230769230769
5569,1,4.6,19.99,19.99,33,12,0.16216216216216217,0.5769230769230769
6188,0,0.0,64.99,64.99,45,0,0.29729729729729726,0.5769230769230769
1249,1,4.7,11.99,11.99,35,10,0.5405405405405406,0.5769230769230769
6703,0,4.6,69.99,69.99,25,7,0.32432432432432434,0.68
3674,1,4.4,29.99,29.99,32,14,0.40540540540540543,0.68
3228,1,4.4,49.99,79.99,29,11,0.43243243243243246,0.68
705,1,4.3,29.99,29.99,35,17,0.5405405405405406,0.68
4655,1,5.0,63.99,63.99,37,19,0.5135135135135136,0.68
2159,0,4.6,11.99,11.99,29,11,0.45945945945945954,0.68
3313,1,4.4,14.99,14.99,35,17,0.5135135135135136,0.68
1858,1,5.0,46.99,46.99,44,26,0.45945945945945954,0.68
4675,0,0.0,29.99,29.99,19,1,0.5405405405405406,0.68
3490,1,4.7,3.99,3.99,30,12,0.5405405405405406,0.68
4818,1,4.8,34.99,34.99,21,3,0.5405405405405405,0.68
4442,1,4.5,7.99,7.99,26,8,0.3783783783783784,0.68
2485,0,5.0,42.99,42.99,42,24,0.4594594594594595,0.68
6578,1,4.8,6.99,6.99,23,5,0.37837837837837834,0.68
950,1,4.3,29.99,29.99,45,27,0.5135135135135135,0.68
2410,0,4.2,44.99,64.99,17,1,0.4324324324324324,0.68
3826,1,4.6,9.99,9.99,27,9,0.5405405405405406,0.68
2008,0,4.6,9.99,9.99,34,16,0.2432432432432432,0.68
1395,0,0.0,99.99,99.99,19,1,0.4864864864864865,0.68
2767,1,4.2,69.99,69.99,38,20,0.29729729729729726,0.68
5007,1,4.4,6.99,9.99,23,5,0.5405405405405406,0.68
3637,1,4.1,79.99,79.99,24,6,0.40540540540540543,0.68
4982,0,0.0,13.99,13.99,29,11,0.4594594594594595,0.68
4359,1,4.6,11.99,14.99,37,19,0.4594594594594595,0.68
5582,1,4.0,29.99,29.99,26,8,0.32432432432432434,0.68
6463,1,4.5,6.99,6.99,25,0,0.4864864864864865,0.7619047619047619
4465,0,4.6,14.99,14.99,19,6,0.3783783783783784,0.7619047619047619
4674,1,4.9,89.99,89.99,17,8,0.2972972972972973,0.7619047619047619
2497,1,4.6,4.99,4.99,39,14,0.24324324324324326,0.7619047619047619
1982,1,4.3,29.99,29.99,16,9,0.45945945945945943,0.7619047619047619
3743,1,5.0,84.99,84.99,24,1,0.40540540540540543,0.7619047619047619
538,1,4.4,44.99,44.99,33,8,0.5945945945945945,0.7619047619047619
6130,1,5.0,11.99,11.99,29,4,0.5135135135135136,0.7619047619047619
4861,0,4.3,49.99,64.99,25,0,0.5405405405405406,0.7619047619047619
1320,1,0.0,14.99,14.99,37,12,0.5135135135135136,0.7619047619047619
1625,1,4.7,24.99,24.99,28,3,0.40540540540540543,0.7619047619047619
6240,1,4.6,49.99,49.99,38,13,0.24324324324324323,0.7619047619047619
6431,0,4.3,19.99,19.99,27,2,0.2972972972972973,0.7619047619047619
6726,1,4.5,6.99,6.99,17,8,0.48648648648648646,0.7619047619047619
2906,1,4.9,19.99,19.99,40,15,0.45945945945945943,0.7619047619047619
17,1,4.8,14.99,14.99,27,2,0.3513513513513513,0.7619047619047619
5375,1,4.6,11.99,17.99,19,6,0.4864864864864865,0.7619047619047619
1517,1,4.5,294.99,294.99,35,10,0.3783783783783784,0.7619047619047619
4980,0,4.7,64.99,64.99,35,10,0.21621621621621623,0.7619047619047619
3963,0,0.0,49.99,49.99,17,8,0.5405405405405406,0.7619047619047619
4514,1,4.8,6.99,6.99,23,2,0.37837837837837834,0.7619047619047619
1548,1,4.8,9.99,9.99,27,6,0.2972972972972973,0.6666666666666666
5737,1,4.8,19.99,19.99,30,9,0.5945945945945946,0.6666666666666666
5727,0,4.4,26.99,26.99,24,3,0.4594594594594595,0.6666666666666666
3968,1,4.7,29.99,29.99,18,3,0.37837837837837834,0.6666666666666666
6117,1,0.0,54.99,54.99,37,16,0.24324324324324326,0.6666666666666666
2041,1,4.8,22.99,22.99,21,0,0.5405405405405405,0.6666666666666666
1533,1,4.0,899.99,899.99,27,6,0.45945945945945943,0.6666666666666666
1482,1,4.5,6.99,6.99,21,0,0.2972972972972973,0.6666666666666666
5227,0,0.0,49.99,49.99,37,16,0.40540540540540543,0.6666666666666666
1910,1,4.6,9.99,9.99,20,1,0.24324324324324323,0.6666666666666666
1662,1,4.7,2.99,2.99,37,16,0.40540540540540543,0.6666666666666666
1746,1,4.5,49.99,49.99,37,16,0.4594594594594595,0.6666666666666666
5130,0,4.9,19.99,19.99,27,6,0.35135135135135137,0.6666666666666666
127,0,4.5,12.99,12.99,28,7,0.4324324324324324,0.6666666666666666
1773,0,4.9,109.99,109.99,31,10,0.35135135135135137,0.6666666666666666
2262,0,2.5,79.99,99.99,30,9,0.45945945945945954,0.6666666666666666
4239,1,4.6,17.99,17.99,35,14,0.40540540540540543,0.6666666666666666
404,0,4.0,12.49,12.49,29,8,0.40540540540540543,0.6666666666666666
6193,1,4.7,24.99,24.99,41,20,0.5945945945945946,0.6666666666666666
4854,1,4.5,59.99,59.99,26,5,0.2972972972972973,0.6666666666666666
2801,1,5.0,74.99,74.99,17,4,0.35135135135135137,0.6666666666666666
5906,1,4.5,39.99,44.99,34,18,0.24324324324324326,0.72
6381,1,4.1,69.99,69.99,20,4,0.45945945945945954,0.72
2637,1,4.7,64.99,64.99,27,11,0.48648648648648646,0.72
4561,0,0.0,64.99,64.99,29,13,0.4594594594594595,0.72
5162,1,3.8,79.99,79.99,33,17,0.5945945945945945,0.72
983,0,4.2,69.99,69.99,17,1,0.5675675675675677,0.72
469,1,4.8,22.99,22.99,30,14,0.3513513513513513,0.72
5385,1,3.7,82.99,82.99,31,15,0.3513513513513513,0.72
4322,0,4.0,29.99,29.99,21,5,0.4054054054054054,0.72
4969,1,4.5,9.99,9.99,40,24,0.4864864864864865,0.72
3486,0,0.0,109.99,109.99,29,13,0.5675675675675675,0.72
1930,1,4.8,6.99,6.99,22,6,0.5135135135135135,0.72
761,0,5.0,74.99,74.99,27,11,0.24324324324324323,0.72
3457,1,4.7,7.99,14.99,45,29,0.5135135135135135,0.72
762,1,4.6,17.99,17.99,45,29,0.3783783783783784,0.72
4500,1,4.6,9.99,9.99,33,17,0.32432432432432434,0.72
6749,1,0.0,89.99,89.99,28,12,0.45945945945945954,0.72
5271,0,4.9,18.99,18.99,37,21,0.5135135135135135,0.72
4104,1,4.2,39.99,49.99,32,16,0.3513513513513513,0.72
4882,1,4.5,16.99,19.99,41,25,0.5945945945945946,0.72
1488,1,4.9,89.99,89.99,27,11,0.3513513513513513,0.72
164,1,4.6,24.99,24.99,16,0,0.45945945945945943,0.72
146,1,5.0,7.99,7.99,39,23,0.37837837837837834,0.72
6111,0,4.0,29.99,29.99,41,25,0.2702702702702703,0.72
326,1,4.6,12.99,12.99,45,29,0.4324324324324324,0.72
5934,0,0.0,0.99,0.99,44,15,0.24324324324324326,0.625
501,0,0.0,79.99,79.99,34,5,0.2972972972972973,0.625
3734,1,4.4,49.99,49.99,20,9,0.37837837837837834,0.625
4898,1,4.5,19.99,22.99,41,12,0.7027027027027027,0.625
3401,0,4.8,7.99,12.99,21,8,0.32432432432432434,0.625
6544,1,4.5,7.99,7.99,35,6,0.2972972972972973,0.625
6321,1,4.5,39.99,39.99,30,1,0.48648648648648646,0.625
2928,1,4.1,79.99,79.99,22,7,0.32432432432432434,0.625
6621,0,4.6,11.99,17.99,38,9,0.32432432432432434,0.625
229,1,4.5,7.99,7.99,18,11,0.4864864864864865,0.625
493,1,4.8,64.99,64.99,36,7,0.40540540540540543,0.625
2331,1,5.0,24.99,24.99,27,2,0.43243243243243246,0.625
6611,0,0.0,119.99,119.99,41,12,0.37837837837837834,0.625
321,1,5.0,89.99,89.99,34,5,0.35135135135135137,0.625
1453,0,0.0,99.99,99.99,21,8,0.32432432432432434,0.625
1194,1,4.3,12.99,19.99,26,3,0.32432432432432434,0.625
6526,1,4.7,19.99,19.99,43,14,0.40540540540540543,0.625
6008,1,4.5,29.99,29.99,35,6,0.5405405405405406,0.625
3062,1,4.5,4.99,4.99,38,9,0.32432432432432434,0.625
4041,1,4.2,20.99,20.99,41,12,0.7027027027027027,0.625
6154,1,4.4,2.99,2.99,38,9,0.32432432432432434,0.625
1911,0,4.8,14.99,14.99,20,9,0.45945945945945954,0.625
3749,0,0.0,54.99,54.99,30,1,0.35135135135135137,0.625
3716,0,0.0,109.99,109.99,17,12,0.43243243243243246,0.625
6405,0,4.6,11.99,14.99,36,15,0.3513513513513513,0.6190476190476191
1083,0,0.0,34.95,34.95,29,8,0.2972972972972973,0.6190476190476191
4568,1,3.8,14.99,14.99,44,23,0.3243243243243243,0.6190476190476191
5128,1,4.5,59.99,79.99,37,16,0.2702702702702703,0.6190476190476191
4460,0,4.6,229.99,229.99,34,13,0.35135135135135137,0.6190476190476191
1171,1,4.8,39.99,39.99,33,12,0.5135135135135136,0.6190476190476191
1578,1,4.5,13.99,13.99,30,9,0.5405405405405406,0.6190476190476191
4960,1,5.0,119.99,119.99,30,9,0.5405405405405406,0.6190476190476191
2399,0,0.0,66.99,66.99,31,10,0.2972972972972973,0.6190476190476191
6031,0,4.7,7.99,7.99,37,16,0.40540540540540543,0.6190476190476191
5243,0,2.0,189.99,189.99,38,17,0.43243243243243246,0.6190476190476191
453,1,4.4,24.99,24.99,18,3,0.4324324324324324,0.6190476190476191
3520,1,4.6,7.99,10.0,40,19,0.2972972972972973,0.6190476190476191
313,1,4.5,19.99,19.99,43,22,0.3243243243243243,0.6190476190476191
2109,0,0.0,54.99,54.99,34,13,0.2972972972972973,0.6190476190476191
204,1,4.7,54.99,54.99,23,2,0.37837837837837834,0.6190476190476191
6318,1,4.4,26.99,26.99,25,4,0.37837837837837834,0.6190476190476191
3402,1,4.7,3.99,3.99,31,10,0.43243243243243246,0.6190476190476191
